hours_per_week,age,marital_status_Divorced,marital_status_Married-AF-spouse,marital_status_Married-civ-spouse,marital_status_Married-spouse-absent,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,income_>50K
18,17,0,0,0,0,1,0,0,0
45,47,0,0,1,0,0,0,0,0
40,18,0,0,0,0,1,0,0,0
24,22,0,0,0,0,1,0,0,0
50,36,0,0,1,0,0,0,0,1
50,34,0,0,1,0,0,0,0,1
50,37,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
45,30,0,0,1,0,0,0,0,0
37,25,0,0,0,0,1,0,0,0
40,64,0,0,0,0,0,0,1,0
38,23,0,0,0,0,1,0,0,0
40,85,0,0,0,0,0,0,1,1
40,26,0,0,0,0,1,0,0,0
25,17,0,0,0,0,1,0,0,0
35,21,0,0,0,0,1,0,0,0
40,44,0,0,0,0,1,0,0,1
10,20,0,0,0,0,1,0,0,0
47,47,0,0,1,0,0,0,0,1
68,32,1,0,0,0,0,0,0,0
36,37,1,0,0,0,0,0,0,0
40,58,1,0,0,0,0,0,0,0
40,27,1,0,0,0,0,0,0,0
40,39,1,0,0,0,0,0,0,0
40,42,1,0,0,0,0,0,0,0
40,57,0,0,1,0,0,0,0,0
35,47,0,0,1,0,0,0,0,1
37,32,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,0
40,60,0,0,1,0,0,0,0,0
37,53,1,0,0,0,0,0,0,0
48,38,0,0,0,0,1,0,0,0
40,30,0,0,0,0,1,0,0,0
25,19,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
40,41,1,0,0,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
40,67,0,0,1,0,0,0,0,1
40,59,0,0,0,0,0,0,1,0
40,47,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
50,45,0,0,1,0,0,0,0,1
50,66,0,0,1,0,0,0,0,0
35,47,1,0,0,0,0,0,0,0
40,28,0,0,0,0,1,0,0,0
40,55,0,0,0,1,0,0,0,0
32,36,1,0,0,0,0,0,0,0
14,45,0,0,1,0,0,0,0,0
30,19,0,0,0,0,1,0,0,0
40,31,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
40,44,0,0,0,0,1,0,0,0
30,38,0,0,1,0,0,0,0,0
42,45,0,0,1,0,0,0,0,0
40,33,0,0,0,0,1,0,0,0
40,36,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
56,74,0,0,1,0,0,0,0,0
14,47,1,0,0,0,0,0,0,0
12,21,0,0,0,0,1,0,0,0
30,45,1,0,0,0,0,0,0,0
65,39,1,0,0,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,36,0,0,1,0,0,0,0,1
35,20,0,0,0,0,1,0,0,0
40,40,0,0,0,1,0,0,0,1
40,43,1,0,0,0,0,0,0,0
45,44,1,0,0,0,0,0,0,0
40,56,0,0,0,0,0,0,1,0
40,59,0,0,1,0,0,0,0,0
40,46,1,0,0,0,0,0,0,0
60,51,0,0,1,0,0,0,0,1
25,40,0,0,1,0,0,0,0,0
40,39,0,0,1,0,0,0,0,1
55,24,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,1
40,44,1,0,0,0,0,0,0,0
50,52,0,0,1,0,0,0,0,1
35,38,0,0,1,0,0,0,0,1
20,24,0,0,0,0,1,0,0,0
50,42,0,0,1,0,0,0,0,1
40,35,0,0,0,1,0,0,0,0
54,37,0,0,1,0,0,0,0,1
8,68,0,0,1,0,0,0,0,0
40,34,0,0,1,0,0,0,0,1
40,24,0,0,1,0,0,0,0,0
60,45,0,0,1,0,0,0,0,1
45,46,0,0,1,0,0,0,0,1
40,46,0,0,1,0,0,0,0,0
40,27,0,0,1,0,0,0,0,0
60,39,1,0,0,0,0,0,0,0
40,65,0,0,1,0,0,0,0,1
12,17,0,0,0,0,1,0,0,0
40,41,0,0,0,0,1,0,0,0
9,47,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
50,31,0,0,1,0,0,0,0,1
40,31,1,0,0,0,0,0,0,0
40,30,0,0,0,0,1,0,0,0
40,47,1,0,0,0,0,0,0,0
50,42,0,0,1,0,0,0,0,1
40,39,1,0,0,0,0,0,0,0
50,33,0,0,1,0,0,0,0,1
40,23,0,0,1,0,0,0,0,0
45,29,0,0,0,0,1,0,0,0
40,31,0,0,0,1,0,0,0,0
40,59,0,0,1,0,0,0,0,0
40,42,1,0,0,0,0,0,0,0
40,57,1,0,0,0,0,0,0,1
40,48,0,0,1,0,0,0,0,1
50,28,0,0,1,0,0,0,0,0
24,38,0,0,0,0,1,0,0,0
6,67,0,0,0,0,0,0,1,0
40,46,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
12,23,0,0,1,0,0,0,0,0
20,23,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
40,30,0,0,0,1,0,0,0,0
40,40,0,0,1,0,0,0,0,0
80,35,0,0,1,0,0,0,0,0
40,56,0,0,0,0,0,0,1,0
70,31,0,0,1,0,0,0,0,1
40,40,0,0,1,0,0,0,0,1
60,40,0,0,1,0,0,0,0,0
11,21,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,0
84,44,0,0,1,0,0,0,0,1
50,51,0,0,1,0,0,0,0,1
40,66,1,0,0,0,0,0,0,1
55,38,1,0,0,0,0,0,0,0
40,22,0,0,0,0,1,0,0,0
16,35,1,0,0,0,0,0,0,0
8,18,0,0,0,0,1,0,0,0
35,25,0,0,0,0,1,0,0,0
60,63,0,0,1,0,0,0,0,1
30,24,0,0,0,0,1,0,0,0
40,61,0,0,1,0,0,0,0,0
65,37,0,0,1,0,0,0,0,1
40,34,0,0,1,0,0,0,0,0
40,59,0,0,1,0,0,0,0,1
55,51,0,0,1,0,0,0,0,0
38,32,1,0,0,0,0,0,0,0
50,51,0,0,1,0,0,0,0,1
40,50,0,0,1,0,0,0,0,1
24,19,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
32,35,0,0,1,0,0,0,0,0
40,56,0,0,1,0,0,0,0,1
40,41,0,0,1,0,0,0,0,1
50,39,0,0,1,0,0,0,0,1
50,27,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
6,73,0,0,1,0,0,0,0,0
45,31,1,0,0,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
35,28,0,0,1,0,0,0,0,0
38,49,1,0,0,0,0,0,0,0
60,55,0,0,1,0,0,0,0,0
40,28,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
35,38,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
45,42,0,0,1,0,0,0,0,1
60,42,0,0,1,0,0,0,0,1
40,34,1,0,0,0,0,0,0,0
40,50,0,0,0,1,0,0,0,0
40,43,1,0,0,0,0,0,0,1
45,35,0,0,1,0,0,0,0,1
45,19,0,0,0,0,1,0,0,0
90,44,0,0,1,0,0,0,0,0
55,55,0,0,0,0,0,0,1,1
40,30,1,0,0,0,0,0,0,0
60,33,0,0,0,0,1,0,0,0
40,34,0,0,0,0,0,1,0,0
80,55,0,0,1,0,0,0,0,1
40,44,0,0,0,0,1,0,0,0
45,45,0,0,1,0,0,0,0,1
40,60,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
48,37,0,0,1,0,0,0,0,1
40,36,1,0,0,0,0,0,0,0
35,18,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
40,57,0,0,0,0,1,0,0,0
35,25,0,0,0,0,1,0,0,0
99,41,0,0,1,0,0,0,0,1
40,41,1,0,0,0,0,0,0,0
30,23,0,0,0,0,1,0,0,0
40,47,0,0,0,0,1,0,0,0
30,39,0,0,0,0,0,1,0,0
30,25,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,1
45,29,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
40,34,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,1
40,48,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
50,38,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
40,56,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
28,28,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,0
48,49,1,0,0,0,0,0,0,1
45,44,0,0,1,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
40,61,0,0,1,0,0,0,0,1
50,41,0,0,1,0,0,0,0,1
50,32,0,0,0,0,1,0,0,1
45,28,0,0,0,0,1,0,0,0
30,23,0,0,0,0,1,0,0,0
40,31,0,0,0,0,0,1,0,0
40,48,0,0,1,0,0,0,0,0
40,27,0,0,0,0,0,1,0,0
40,27,0,0,0,0,1,0,0,0
49,60,0,0,1,0,0,0,0,0
12,17,0,0,0,0,1,0,0,0
48,25,0,0,1,0,0,0,0,0
20,69,0,0,0,0,0,0,1,0
20,17,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
80,25,0,0,1,0,0,0,0,1
20,20,0,0,0,0,1,0,0,0
20,32,0,0,0,0,1,0,0,0
60,49,0,0,0,0,1,0,0,0
22,57,0,0,1,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
20,68,0,0,1,0,0,0,0,0
50,34,0,0,1,0,0,0,0,1
40,36,0,0,1,0,0,0,0,0
50,54,1,0,0,0,0,0,0,1
60,39,1,0,0,0,0,0,0,0
35,22,0,0,0,0,1,0,0,0
40,21,0,0,1,0,0,0,0,0
40,57,0,0,1,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
15,19,0,0,0,0,1,0,0,0
40,31,0,0,0,0,1,0,0,0
45,55,0,0,1,0,0,0,0,1
40,42,1,0,0,0,0,0,0,0
40,37,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
40,18,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
15,67,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,0
21,23,0,0,0,0,1,0,0,0
30,30,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,1
40,46,1,0,0,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
44,41,0,0,0,0,0,1,0,0
40,25,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
99,32,0,0,1,0,0,0,0,0
35,49,1,0,0,0,0,0,0,0
40,39,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
16,26,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,0
40,24,0,0,0,0,0,1,0,0
60,44,0,0,1,0,0,0,0,0
50,36,0,0,1,0,0,0,0,0
70,54,0,0,1,0,0,0,0,0
40,49,1,0,0,0,0,0,0,0
45,19,0,0,1,0,0,0,0,0
25,39,1,0,0,0,0,0,0,0
43,38,0,0,1,0,0,0,0,0
50,29,0,0,1,0,0,0,0,0
60,49,0,0,1,0,0,0,0,1
38,22,0,0,0,0,1,0,0,0
8,34,0,0,1,0,0,0,0,0
45,38,0,0,0,0,1,0,0,0
35,43,1,0,0,0,0,0,0,0
40,46,0,0,1,0,0,0,0,1
40,30,0,0,1,0,0,0,0,1
40,50,0,0,0,0,0,1,0,1
40,63,0,0,1,0,0,0,0,0
24,25,0,0,0,0,1,0,0,0
50,39,0,0,0,0,0,1,0,1
45,54,0,0,0,0,0,1,0,1
40,32,0,0,1,0,0,0,0,1
40,41,0,0,1,0,0,0,0,1
36,21,0,0,0,0,1,0,0,0
48,52,0,0,0,0,1,0,0,1
50,42,1,0,0,0,0,0,0,1
20,21,0,0,0,0,1,0,0,0
36,30,0,0,1,0,0,0,0,1
32,44,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,1
65,32,0,0,1,0,0,0,0,0
21,35,1,0,0,0,0,0,0,0
58,30,1,0,0,0,0,0,0,0
20,46,0,0,0,0,1,0,0,0
50,42,0,0,0,0,0,1,0,0
50,34,0,0,0,0,1,0,0,0
37,25,0,0,0,0,1,0,0,0
40,51,0,0,1,0,0,0,0,1
50,29,0,0,1,0,0,0,0,0
80,26,0,0,0,0,1,0,0,0
40,55,0,0,1,0,0,0,0,0
40,41,0,0,0,1,0,0,0,0
16,21,0,0,0,0,1,0,0,0
20,25,0,0,0,0,1,0,0,0
45,24,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
40,37,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
20,30,0,0,0,0,1,0,0,0
70,68,1,0,0,0,0,0,0,0
20,19,0,0,0,0,1,0,0,0
30,51,1,0,0,0,0,0,0,0
40,60,0,0,0,0,0,1,0,0
40,20,0,0,0,0,1,0,0,0
18,21,0,0,0,0,1,0,0,0
50,47,0,0,1,0,0,0,0,1
50,43,0,0,1,0,0,0,0,1
38,43,1,0,0,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
45,28,0,0,0,0,1,0,0,0
40,29,0,0,1,0,0,0,0,0
65,27,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
50,50,0,0,1,0,0,0,0,1
55,55,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,69,0,0,1,0,0,0,0,0
50,33,0,0,0,0,1,0,0,0
60,47,0,0,1,0,0,0,0,1
12,23,0,0,0,0,1,0,0,0
23,32,0,0,0,0,1,0,0,0
50,37,0,0,1,0,0,0,0,0
50,42,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
52,46,0,0,0,0,1,0,0,0
35,31,0,0,0,0,1,0,0,0
35,36,0,0,1,0,0,0,0,0
43,37,0,0,1,0,0,0,0,0
50,44,1,0,0,0,0,0,0,0
40,64,0,0,1,0,0,0,0,0
40,31,1,0,0,0,0,0,0,0
50,35,0,0,1,0,0,0,0,1
50,63,0,0,1,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
20,23,1,0,0,0,0,0,0,0
40,28,0,0,0,0,0,1,0,0
40,42,0,0,1,0,0,0,0,1
45,20,0,0,0,0,1,0,0,0
40,44,1,0,0,0,0,0,0,0
30,34,0,0,0,0,1,0,0,0
50,29,0,0,0,0,1,0,0,1
60,35,0,0,1,0,0,0,0,1
47,34,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
55,52,0,0,1,0,0,0,0,1
40,46,0,0,1,0,0,0,0,0
40,45,0,0,0,0,1,0,0,0
40,55,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
45,40,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
40,25,0,0,0,1,0,0,0,0
35,17,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
38,26,0,0,0,0,1,0,0,0
55,36,0,0,0,0,1,0,0,0
43,40,1,0,0,0,0,0,0,0
40,58,0,0,1,0,0,0,0,1
30,28,0,0,0,0,1,0,0,0
50,50,0,0,1,0,0,0,0,1
50,40,0,0,1,0,0,0,0,1
52,34,0,0,1,0,0,0,0,0
40,52,0,0,1,0,0,0,0,0
8,34,0,0,0,0,0,1,0,0
40,20,0,0,0,0,1,0,0,0
24,64,0,0,1,0,0,0,0,1
40,45,0,0,1,0,0,0,0,1
45,37,0,0,1,0,0,0,0,1
60,53,0,0,1,0,0,0,0,1
40,60,0,0,1,0,0,0,0,1
40,18,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
30,36,1,0,0,0,0,0,0,0
25,21,0,0,0,0,1,0,0,0
55,24,0,0,0,0,1,0,0,0
6,70,0,0,0,0,0,0,1,0
40,35,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
84,25,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,0
60,32,0,0,0,0,1,0,0,0
36,19,0,0,0,0,1,0,0,0
20,63,0,0,0,0,0,0,1,0
29,45,1,0,0,0,0,0,0,0
30,31,0,0,1,0,0,0,0,0
40,31,0,0,1,0,0,0,0,0
40,37,0,0,1,0,0,0,0,0
24,19,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
40,17,0,0,0,0,1,0,0,0
60,45,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,1
40,58,0,0,1,0,0,0,0,0
40,44,1,0,0,0,0,0,0,0
70,40,0,0,1,0,0,0,0,1
40,39,0,0,1,0,0,0,0,1
60,34,0,0,0,0,1,0,0,1
40,51,0,0,1,0,0,0,0,0
20,22,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,0
27,30,0,0,0,0,1,0,0,0
37,46,0,0,0,0,1,0,0,0
38,27,0,0,0,0,1,0,0,0
36,47,0,0,1,0,0,0,0,1
50,50,0,0,1,0,0,0,0,1
45,35,0,0,1,0,0,0,0,0
40,28,0,0,1,0,0,0,0,0
40,44,0,0,1,0,0,0,0,1
40,24,0,0,1,0,0,0,0,0
30,32,1,0,0,0,0,0,0,0
40,40,1,0,0,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
33,20,0,0,0,0,1,0,0,0
32,29,0,0,1,0,0,0,0,1
55,47,0,0,1,0,0,0,0,1
40,30,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,1
57,28,0,0,1,0,0,0,0,1
40,28,0,0,1,0,0,0,0,0
40,44,0,0,1,0,0,0,0,0
45,28,1,0,0,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,1
40,20,0,0,0,0,1,0,0,0
40,47,1,0,0,0,0,0,0,0
10,66,1,0,0,0,0,0,0,0
51,46,0,0,1,0,0,0,0,0
40,67,0,0,1,0,0,0,0,1
20,65,0,0,1,0,0,0,0,0
60,43,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
40,42,0,0,1,0,0,0,0,0
45,28,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
19,22,0,0,0,0,1,0,0,0
40,43,1,0,0,0,0,0,0,0
35,23,0,0,1,0,0,0,0,0
30,29,0,0,0,1,0,0,0,0
30,41,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
50,46,0,0,0,0,1,0,0,0
10,59,0,0,0,0,0,0,1,0
55,33,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
40,23,0,0,1,0,0,0,0,0
40,56,0,0,1,0,0,0,0,1
40,66,0,0,1,0,0,0,0,1
40,59,1,0,0,0,0,0,0,1
60,46,0,0,0,0,0,0,1,0
40,31,0,0,0,0,1,0,0,0
20,17,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
40,56,0,0,1,0,0,0,0,0
40,49,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
50,58,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
40,34,0,0,1,0,0,0,0,0
70,31,1,0,0,0,0,0,0,1
45,57,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
50,44,1,0,0,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
60,38,0,0,1,0,0,0,0,0
40,34,0,0,1,0,0,0,0,0
10,20,0,0,0,0,1,0,0,0
40,35,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
50,40,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
12,90,0,0,0,0,1,0,0,0
40,41,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,0
24,20,0,0,0,0,1,0,0,0
40,56,0,0,1,0,0,0,0,1
8,20,0,0,0,0,1,0,0,0
50,39,0,0,1,0,0,0,0,1
58,38,0,0,0,0,0,1,0,0
40,43,0,0,0,0,1,0,0,0
38,35,0,0,1,0,0,0,0,0
30,68,1,0,0,0,0,0,0,0
45,30,0,0,0,0,1,0,0,1
25,62,0,0,0,0,0,0,1,0
54,62,0,0,0,1,0,0,0,0
40,40,0,0,0,0,1,0,0,0
55,49,0,0,0,0,1,0,0,1
32,47,1,0,0,0,0,0,0,0
40,37,0,0,0,0,1,0,0,1
35,40,0,0,0,1,0,0,0,1
35,53,0,0,0,0,0,1,0,0
40,33,0,0,1,0,0,0,0,0
40,28,0,0,1,0,0,0,0,0
60,31,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
35,36,1,0,0,0,0,0,0,0
52,50,0,0,1,0,0,0,0,0
54,54,0,0,1,0,0,0,0,1
36,31,0,0,0,0,1,0,0,0
30,52,0,0,0,1,0,0,0,1
35,57,0,0,1,0,0,0,0,1
40,29,0,0,1,0,0,0,0,1
40,47,0,0,0,0,1,0,0,0
40,42,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
50,47,0,0,1,0,0,0,0,0
30,22,0,0,0,0,1,0,0,0
40,29,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
35,24,0,0,0,0,1,0,0,0
40,48,1,0,0,0,0,0,0,0
40,44,1,0,0,0,0,0,0,0
40,37,0,0,1,0,0,0,0,1
40,56,0,0,1,0,0,0,0,1
50,37,0,0,1,0,0,0,0,1
20,17,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
30,38,1,0,0,0,0,0,0,0
50,41,0,0,1,0,0,0,0,0
50,34,0,0,1,0,0,0,0,1
50,47,0,0,0,0,0,1,0,1
40,35,0,0,1,0,0,0,0,0
40,52,1,0,0,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
35,35,1,0,0,0,0,0,0,0
40,36,1,0,0,0,0,0,0,0
40,38,1,0,0,0,0,0,0,0
40,39,0,0,0,1,0,0,0,0
40,58,0,0,1,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
50,44,0,0,1,0,0,0,0,1
20,33,0,0,0,1,0,0,0,0
40,38,0,0,0,0,0,0,1,0
40,29,0,0,0,0,1,0,0,0
40,58,1,0,0,0,0,0,0,0
40,33,0,0,0,0,1,0,0,0
39,24,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,1
40,43,0,0,1,0,0,0,0,1
45,60,0,0,1,0,0,0,0,1
35,69,0,0,1,0,0,0,0,0
40,37,0,0,1,0,0,0,0,0
40,21,0,0,1,0,0,0,0,0
45,25,0,0,1,0,0,0,0,0
45,34,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
55,50,0,0,0,0,0,1,0,0
15,18,0,0,0,0,1,0,0,0
30,19,0,0,0,0,1,0,0,0
34,32,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
35,52,0,0,1,0,0,0,0,0
13,18,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,0
30,23,0,0,0,0,1,0,0,0
37,27,0,0,0,0,1,0,0,0
50,27,0,0,1,0,0,0,0,0
50,27,0,0,0,0,1,0,0,0
40,27,0,0,1,0,0,0,0,1
40,32,0,0,1,0,0,0,0,0
50,56,1,0,0,0,0,0,0,1
50,29,0,0,0,0,1,0,0,0
20,23,0,0,0,0,1,0,0,0
41,30,0,0,0,0,1,0,0,0
40,61,0,0,1,0,0,0,0,1
40,42,0,0,0,0,0,1,0,0
30,19,0,0,0,0,1,0,0,0
44,42,0,0,1,0,0,0,0,0
40,21,0,0,0,0,1,0,0,0
50,23,0,0,0,0,1,0,0,0
20,20,0,0,0,0,1,0,0,0
38,35,1,0,0,0,0,0,0,0
12,76,0,0,0,0,0,0,1,0
35,20,0,0,0,0,1,0,0,0
40,65,0,0,1,0,0,0,0,1
50,57,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,1
45,47,0,0,1,0,0,0,0,1
40,36,0,0,0,0,1,0,0,0
70,36,0,0,1,0,0,0,0,0
20,64,0,0,1,0,0,0,0,0
40,37,0,0,0,0,1,0,0,0
64,26,0,0,0,0,1,0,0,1
40,33,0,0,1,0,0,0,0,0
50,45,0,0,0,0,1,0,0,1
40,28,0,0,1,0,0,0,0,0
40,32,1,0,0,0,0,0,0,0
30,19,0,0,0,0,1,0,0,0
35,25,0,0,0,0,1,0,0,0
40,38,0,0,0,0,1,0,0,0
40,32,0,0,1,0,0,0,0,0
20,26,0,0,0,0,1,0,0,0
25,20,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,1
40,33,0,0,1,0,0,0,0,0
48,63,0,0,1,0,0,0,0,0
48,56,0,0,1,0,0,0,0,1
40,67,0,0,0,0,0,0,1,0
40,58,0,0,1,0,0,0,0,1
35,26,0,0,0,0,1,0,0,0
18,19,0,0,0,0,1,0,0,0
40,34,0,0,0,0,1,0,0,0
10,76,0,0,1,0,0,0,0,0
45,24,0,0,0,0,1,0,0,0
40,51,0,0,1,0,0,0,0,0
40,28,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
80,34,0,0,0,0,0,1,0,0
60,50,1,0,0,0,0,0,0,1
40,31,1,0,0,0,0,0,0,0
30,47,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,0
24,20,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
40,45,1,0,0,0,0,0,0,0
40,26,0,0,1,0,0,0,0,1
40,45,0,0,1,0,0,0,0,1
40,23,0,0,1,0,0,0,0,0
30,19,0,0,0,0,1,0,0,0
30,28,0,0,0,0,1,0,0,0
40,44,1,0,0,0,0,0,0,0
40,51,1,0,0,0,0,0,0,0
40,46,1,0,0,0,0,0,0,0
40,39,0,0,1,0,0,0,0,1
40,58,0,0,1,0,0,0,0,1
40,23,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
52,19,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
50,55,1,0,0,0,0,0,0,0
40,34,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
40,33,0,0,0,0,1,0,0,0
40,70,0,0,1,0,0,0,0,0
40,29,0,0,1,0,0,0,0,1
20,24,0,0,0,0,1,0,0,0
25,37,0,0,0,0,1,0,0,0
55,32,0,0,1,0,0,0,0,1
40,35,0,0,0,0,1,0,0,1
40,36,1,0,0,0,0,0,0,0
16,19,0,0,0,0,1,0,0,0
45,43,0,0,1,0,0,0,0,1
42,25,0,0,0,0,1,0,0,0
35,33,0,0,1,0,0,0,0,0
51,26,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,1
48,39,0,0,1,0,0,0,0,1
40,61,0,0,1,0,0,0,0,0
45,27,0,0,1,0,0,0,0,0
50,40,0,0,1,0,0,0,0,0
55,39,0,0,0,0,1,0,0,0
40,38,0,0,0,0,1,0,0,0
40,33,0,0,0,0,0,0,1,0
40,22,0,0,0,0,1,0,0,0
56,20,0,0,0,0,1,0,0,0
50,18,0,0,0,0,1,0,0,0
54,51,0,0,1,0,0,0,0,0
32,40,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
40,33,0,0,0,0,1,0,0,0
40,53,0,0,1,0,0,0,0,0
40,28,0,0,1,0,0,0,0,0
40,35,0,0,0,0,0,1,0,0
40,37,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,1
38,35,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,1
40,60,0,0,1,0,0,0,0,0
50,53,1,0,0,0,0,0,0,0
30,19,0,0,0,0,1,0,0,0
56,46,0,0,1,0,0,0,0,1
